date,pre_mean,hum_mean,tem_mean,tem_std,tem_kurt,occ
2019-01-10 11:43:20,95359.426,55.94500000000001,28.648000000000003,0.00421637021355699,1.406249999992462,M
2019-01-10 11:43:30,95358.63799999999,56.025,28.625999999999998,0.0069920589878002416,2.045454545453385,M
2019-01-10 11:43:40,95359.43499999998,56.04100000000001,28.605,0.0052704627669459955,-2.571428571428571,M
2019-01-10 11:43:50,95358.3411111111,56.06666666666667,28.60888888888889,0.0033333333333327164,9.000000000018948,M
2019-01-10 11:44:00,95358.02599999998,56.045,28.612000000000005,0.004216370213558264,1.4062499999943467,M
2019-01-10 11:44:10,95358.20899999999,56.089,28.597999999999995,0.006324555320337873,0.17857142857096342,M
2019-01-10 11:44:20,95353.1625,56.326249999999995,28.5875,0.010350983390135803,-0.4480000000010369,M
2019-09-18 19:04:00,95004.394,58.53599999999999,27.176000000000005,0.005163977794942947,-2.2767857142869707,M
2019-09-18 19:04:10,95005.281,59.007999999999996,27.144,0.04765617600176541,-0.9877563603519439,M
2019-09-18 19:04:20,95005.59,60.226,27.076999999999998,0.018287822299128106,-1.9841786672171895,M
2019-09-18 19:04:30,95007.742,60.301,27.113000000000007,0.006749485577105547,-0.28299481600960696,M
2019-09-18 19:04:40,95005.783,59.25,27.061,0.01728840330652038,-0.2491081423101864,M
2019-09-18 19:04:50,95005.26142857142,59.285714285714285,27.04714285714286,0.004879500364743015,-0.8399999999969312,M
2019-09-18 19:05:00,95004.87100000001,59.146,27.002,0.025733678754160504,-0.2266548482369286,M
2019-09-18 19:05:10,95003.285,60.13399999999999,27.012,0.014757295747452659,-1.0649580531918184,M
2019-09-18 19:05:20,95004.901,59.895,27.035999999999994,0.005163977794942182,-2.2767857142848773,M
2019-09-18 19:05:30,95004.415,58.813,27.028000000000002,0.004216370213558664,1.4062500000037668,M
2019-09-18 19:05:40,95004.73700000001,58.855999999999995,27.038999999999998,0.007378647873724507,-0.7336228952225472,M
2019-09-18 19:05:50,95004.69222222222,59.03555555555555,27.043333333333333,0.008660254037843838,-1.0793650793638259,M
2019-09-18 19:06:00,95004.666,58.98100000000001,27.035999999999994,0.005163977794942679,-2.276785714284877,M
2019-09-18 19:06:10,95005.84,58.211,27.012999999999998,0.0133749350984916,-0.851653650928343,M
2019-09-18 19:06:20,95006.27299999999,58.025999999999996,26.951999999999998,0.013984117975603989,0.2648133116896849,M
2019-09-18 19:06:30,95005.709,58.217999999999996,26.945999999999998,0.005163977794941589,-2.276785714286971,M
2019-09-18 19:06:40,95005.58700000001,58.080999999999996,26.943,0.004830458915395184,-1.2244897959193235,M
2019-09-18 19:06:50,95007.40500000001,57.81999999999999,26.92600000000001,0.006992058987800963,-0.14610389610572216,M
2019-09-18 19:07:00,95006.559,58.088,26.928000000000004,0.004216370213556915,1.4062500000113047,M
2019-09-18 19:07:10,95006.53099999999,58.18500000000002,26.943999999999996,0.006992058987801877,-0.14610389610322816,M
2019-09-18 19:07:20,95007.62999999998,58.25100000000001,26.95,0.006666666666666456,0.08035714285714413,M
2019-09-18 19:07:30,95007.082,58.418000000000006,26.952999999999996,0.0048304589153967915,-1.224489795913105,M
2019-09-18 19:07:40,95008.10699999999,58.38099999999999,26.948999999999995,0.003162277660167716,10.000000000013397,M
2019-09-18 19:07:50,95006.427,58.31999999999999,26.944,0.008432740427114747,-0.6654575892856927,M
2019-09-18 19:08:00,95006.40800000001,58.25999999999999,26.929000000000002,0.003162277660167716,10.000000000013397,M
2019-09-18 19:08:10,95006.296,58.403,26.900999999999993,0.01370320319406252,-1.4661851575821414,M
2019-09-18 19:08:20,95006.117,58.258,26.891999999999996,0.007888106377467084,-1.0741618075784714,M
2019-09-18 19:08:30,95006.04500000001,57.99888888888889,26.852999999999998,0.021108186931982135,-0.04613510754617245,M
2019-09-18 19:08:40,95005.71,58.05777777777777,26.806000000000004,0.0069920589878000785,-0.14610389610322816,M
2019-09-18 19:08:50,95006.007,58.35799999999999,26.779000000000003,0.016633299933165212,-0.3104327810391512,M
2019-09-18 19:09:00,95005.743,58.43299999999999,26.760999999999996,0.007378647873726454,-0.7336228952215418,M
2019-09-18 19:09:10,95006.87600000002,58.516999999999996,26.774,0.008432740427115903,0.37039620535587847,M
2019-09-18 19:09:20,94995.80500000001,58.943000000000005,26.719000000000005,0.03871548642195919,-1.2489889985614182,M
2019-09-18 19:09:30,94994.992,59.17099999999999,26.672000000000004,0.009189365834725904,-1.8074792243752622,M
2019-09-18 19:09:40,94995.972,61.271,26.778,0.06596295256514446,-1.819077431847326,M
2019-09-18 19:09:50,95001.91,61.34777777777778,26.831111111111113,0.01763834207376295,-0.6305575801745991,M
2019-09-18 19:10:00,95005.91399999999,60.57800000000001,26.781000000000006,0.0073786478737272055,-0.7336228952220454,M
2019-09-18 19:10:10,95005.08499999999,59.749,26.777000000000005,0.006749485577106087,-0.28299481601104404,M
2019-09-18 19:10:20,95004.949,59.501999999999995,26.782999999999998,0.00948683298050502,-0.3468547912982425,M
2019-09-18 19:10:30,95006.614,59.568,26.813,0.006749485577106748,-0.2829948160124758,M
2019-09-18 19:10:40,95006.644,59.32199999999999,26.83299999999999,0.004830458915397539,-1.2244897959178886,M
2019-09-18 19:10:50,95005.606,58.80899999999999,26.842000000000002,0.0063245553203372835,0.17857142857170683,M
2019-09-18 19:11:00,95005.40699999998,58.508,26.845,0.0052704627669487416,-2.571428571428572,M
2019-09-18 19:11:10,95005.388,58.69199999999999,26.851999999999997,0.00421637021355687,1.4062500000113047,M
2019-09-18 19:11:20,95005.887,58.799,26.851999999999997,0.00421637021355699,1.406249999992462,M
2019-09-18 19:11:30,95007.49399999999,58.79200000000001,26.844,0.0051639777949445765,-2.2767857142861336,M
2019-09-18 19:11:40,95006.687,58.84900000000001,26.846999999999998,0.004830458915398477,-1.2244897959226746,M
2019-09-18 19:11:50,95006.999,58.81999999999999,26.845999999999997,0.0051639777949436414,-2.276785714288227,M
2019-09-18 19:12:00,95005.51099999998,58.663,26.841,0.0031622776601691856,9.9999999999933,M
2019-09-18 19:12:10,95006.451,58.644999999999996,26.835999999999995,0.005163977794943324,-2.276785714288226,M
2019-09-18 19:12:20,95006.50999999998,58.639999999999986,26.82999999999999,0.0,0.0,M
2019-09-18 19:12:30,95007.80699999999,58.419999999999995,26.813,0.004830458915396655,-1.2244897959178886,M
2019-09-18 19:12:40,95007.173,58.40500000000001,26.807,0.004830458915395355,-1.2244897959193248,M
2019-09-18 19:12:50,95006.43,58.385555555555555,26.81,0.005000000000000658,4.000000000000002,M
2019-09-18 19:13:00,95007.36000000002,58.687,26.805,0.005270462766945323,-2.571428571428571,M
2019-09-18 19:13:10,95007.522,58.77600000000001,26.806,0.005163977794943079,-2.2767857142848773,M
2019-09-18 19:13:20,95008.724,58.303,26.782000000000004,0.01873795909673872,-1.2440485728020367,M
2019-09-18 19:13:30,95008.494,58.196000000000005,26.741000000000003,0.0031622776601691856,9.99999999997097,M
2019-09-18 19:13:40,95007.58599999998,58.093,26.724,0.008432740427116274,0.37039620535587847,M
2019-09-18 19:13:50,95008.48199999999,58.157999999999994,26.715999999999998,0.00516397779494238,-2.2767857142848773,M
2019-09-18 19:14:00,95008.912,58.378,26.73,0.0081649658092772,-1.3928571428571428,M
2019-09-18 19:14:10,95008.15599999999,58.645,26.728999999999996,0.008755950357708696,-1.733729408587228,M
2019-09-18 19:14:20,95006.077,58.791,26.73,0.009428090415820147,-2.1294642857142865,M
2019-09-18 19:14:30,94999.283,59.11100000000001,26.762000000000008,0.010327955589885971,0.9458705357156427,M
2019-09-18 19:14:40,94998.41400000002,59.169,26.776999999999997,0.004830458915397577,-1.2244897959226746,M
2019-09-18 19:14:50,95009.518,58.85100000000001,26.788999999999998,0.011005049346146163,-0.5216011158261109,M
2019-09-18 19:15:00,95011.00700000001,58.727,26.812,0.011352924243950726,-0.7089774078485238,M
2019-09-18 19:15:10,95010.99599999998,58.66900000000002,26.827999999999992,0.0042163702135559495,1.406249999992462,M
2019-09-18 19:15:20,95011.54900000003,58.495999999999995,26.844,0.005163977794945018,-2.2767857142861327,M
2019-09-18 19:15:30,95010.535,58.223,26.860000000000003,0.004714045207911835,4.500000000000001,M
2019-09-18 19:15:40,95011.223,58.14799999999999,26.884999999999998,0.007071067811866598,0.5714285714248479,M
2019-09-18 19:15:50,95011.4211111111,58.150000000000006,26.91111111111111,0.009279607271382974,1.3539467816251305,M
2019-09-18 19:16:00,95010.69099999999,58.073,26.956,0.015055453054180268,-0.3651754819573938,M
