date,pre_mean,pre_std,hum_mean,tem_mean,tem_kurt,occ
2019-09-23 17:39:40,95241.371,0.8808133867162328,53.897000000000006,26.997999999999998,-2.023896483355824,H
2019-09-23 17:39:50,95241.79100000001,1.2174604716383077,54.022000000000006,26.97,-0.44999999999728724,H
2019-09-23 17:40:00,95243.236,1.4214796672641639,54.214999999999996,26.936,0.37039620535587847,H
2019-09-23 17:40:10,95241.84099999999,1.7536973639807465,54.227999999999994,26.945999999999998,-0.6231778425647976,H
2019-09-23 17:40:20,95240.54699999999,1.8591518376850549,54.242999999999995,26.957,1.975246392354089,H
2019-09-23 17:40:30,95241.233,1.609914076377713,54.13599999999999,26.898999999999994,0.9138456544139748,H
2019-09-23 17:40:40,95242.317,1.1639878769865835,54.362,26.877999999999997,0.39622081519503727,H
2019-09-23 17:40:50,95242.53444444443,1.152097121678013,54.743333333333325,26.86555555555556,-0.7626004382773481,H
2019-09-23 17:41:00,95243.25700000001,1.2449814813431497,54.76700000000001,26.906,-0.8820266272194597,H
2019-09-23 17:41:10,95242.60399999999,1.0426589940033635,54.553999999999995,26.892999999999994,4.765020820955455,H
2019-09-23 17:41:20,95241.96900000001,1.0755716826140822,54.742,26.894,-2.2767857142848773,H
2019-09-23 17:41:30,95242.57,1.0308141334748953,55.06700000000001,26.908000000000005,1.4062499999943467,H
2019-09-23 17:41:40,95241.85500000001,1.8214783373201864,55.004999999999995,26.922000000000004,0.17857142857300978,H
2019-09-23 17:41:50,95239.568,1.354275534085923,54.866,26.936,-2.2767857142861336,H
2019-09-23 17:42:00,95240.18199999999,1.2023846676042356,54.659000000000006,26.938,1.4062499999943467,H
2019-09-23 17:42:10,95240.37,1.4809006268701688,54.71600000000001,26.93,0.0,H
2019-09-23 17:42:20,95239.948,2.27896077680494,55.020999999999994,26.924000000000007,-2.276785714284877,H
2019-09-23 17:42:30,95238.884,2.1534788392524526,54.791,26.903,-2.115592264005614,H
2019-09-23 17:42:40,95239.15699999999,0.8821570784804633,54.720000000000006,26.886999999999993,-1.2244897959178886,H
2019-09-23 17:42:50,95238.796,1.789172372291581,54.76099999999999,26.874000000000002,-2.276785714286971,H
2019-09-23 17:43:00,95238.487,0.8296592339277215,54.992999999999995,26.878999999999998,-1.7337294085870676,H
2019-09-23 17:43:10,95235.443,1.036072176808073,55.239999999999995,26.903000000000002,-1.2244897959178886,H
2019-09-23 17:43:20,95237.00700000001,1.5118131130882306,54.92700000000001,26.9,0.08035714285714324,H
2019-09-23 17:43:30,95237.563,1.5863588637003863,54.876999999999995,26.881,-1.7337294085877972,H
2019-09-23 17:43:40,95237.192,1.4200923287666267,55.11,26.862000000000005,0.1785714285704989,H
