date,pre,hum,tem,occ
2020-05-26 00:00:00,94313.51,51.8,31.6,M
2020-05-28 10:18:00,94852.03,60.32,30.26,L
2020-06-01 07:11:00,95072.76,62.59,26.67,E
2020-05-25 18:52:00,93781.16,48.32,32.39,M
2020-06-04 02:13:00,94633.23,54.11,31.06,L
2020-05-15 00:55:00,94331.43,61.13,30.45,M
2020-05-29 05:52:00,95021.51,53.36,31.02,L
2020-06-04 04:59:00,94576.03,59.28,30.54,L
2020-06-04 15:58:00,94465.36,54.07,31.21,L
2020-05-26 04:19:00,94430.82,50.78,30.33,L
2020-05-29 08:15:00,95098.48,52.89,29.28,E
2020-06-04 22:13:00,94558.52,53.58,31.23,E
2020-05-27 07:43:00,94779.73,62.15,27.26,E
2020-05-25 20:51:00,93919.41,46.84,32.51,L
2020-05-25 20:52:00,93919.78,46.86,32.53,L
2020-06-04 11:12:00,94692.28,60.3,30.55,L
2020-06-04 08:21:00,94657.34,62.46,29.76,E
2020-06-04 08:05:00,94641.63,62.62,29.73,E
2020-05-28 09:20:00,94807.83,62.64,29.75,L
2020-06-01 04:01:00,95084.92,58.55,29.67,L
2020-05-25 22:59:00,94153.04,51.38,32.35,L
2020-06-04 02:00:00,94645.1,55.31,31.07,L
2020-06-04 09:13:00,94712.61,61.56,29.93,E
2020-06-04 23:05:00,94591.06,56.52,31.93,M
2020-05-25 21:56:00,94046.08,49.45,32.13,L
2020-06-04 14:09:00,94574.05,48.9,30.43,L
2020-06-04 05:07:00,94573.48,59.32,30.53,L
2020-05-15 00:49:00,94336.31,60.85,30.32,M
2020-06-01 02:26:00,95132.46,58.34,29.75,L
2020-05-15 00:31:00,94343.59,60.52,30.37,M
2020-05-26 03:20:00,94278.33,54.4,30.42,L
2020-05-14 21:44:00,94281.06,55.86,30.95,L
2020-05-27 08:17:00,94790.58,62.59,27.22,E
2020-05-28 10:02:00,94828.42,60.79,30.16,L
2020-06-04 09:39:00,94724.92,61.6,29.96,L
2020-06-04 20:38:00,94473.44,51.73,31.46,L
2020-06-04 22:58:00,94584.43,56.58,31.79,L
2020-05-29 05:37:00,95023.61,53.25,31.04,L
2020-05-26 23:45:00,94849.22,59.56,28.55,E
2020-05-26 03:32:00,94302.75,54.6,30.46,L
2020-05-27 05:07:00,94742.39,56.34,29.68,L
2020-06-04 06:50:00,94594.32,61.41,29.9,L
2020-05-27 06:23:00,94751.74,56.18,29.56,L
2020-05-26 10:59:00,94874.64,71.59,26.94,L
2020-05-27 03:41:00,94758.14,56.65,29.72,L
2020-05-27 02:16:00,94811.47,57.38,29.52,L
2020-05-27 07:55:00,94783.81,62.45,27.21,E
