date,pre_mean,hum_mean,hum_std,tem_mean,diff_mean,occ
2020-05-28 11:32:00,94818.981,58.394999999999996,0.009718253158075129,30.531000000000006,27.86399999999999,E
2020-05-28 11:32:10,94819.64333333333,58.42666666666667,0.010327955589885456,30.528333333333332,27.898333333333337,E
2020-05-28 11:32:20,94821.01428571428,58.40571428571428,0.01133893419027763,30.538571428571426,27.867142857142856,E
2020-05-28 11:32:30,94820.7411111111,58.42555555555555,0.020069324297990906,30.52777777777778,27.89777777777777,E
2020-05-28 11:32:40,94822.89888888889,58.43111111111111,0.015365907428820018,30.535555555555547,27.89555555555556,E
2020-05-28 11:32:50,94821.46625,58.43874999999999,0.012464234547581011,30.514999999999997,27.923749999999995,E
2020-05-28 11:33:00,94822.179,58.461,0.005676462121976477,30.520000000000003,27.940999999999995,E
2020-05-28 11:33:10,94820.82999999999,58.43,0.012247448713917555,30.537777777777777,27.892222222222223,E
2020-05-28 11:33:20,94820.428,58.402999999999984,0.00948683298050571,30.54,27.862999999999985,E
2020-05-28 11:33:30,94821.732,58.39699999999999,0.01888562063228494,30.542,27.85499999999999,E
2020-05-28 11:33:40,94822.222,58.395999999999994,0.01264911064067101,30.549000000000007,27.846999999999987,E
2020-05-28 11:33:50,94820.853,58.33700000000001,0.01702938636593242,30.565999999999995,27.771000000000015,E
2020-05-28 11:34:00,94822.105,58.29600000000001,0.0069920589877997905,30.57999999999999,27.716000000000015,E
2020-05-28 11:34:10,94822.80600000001,58.24300000000001,0.025841396591090058,30.577999999999992,27.665000000000017,E
2020-05-28 11:34:20,94820.959,58.246,0.006992058987801993,30.567,27.679000000000002,E
2020-05-28 11:34:30,94822.034,58.225,0.024152294576982817,30.573999999999995,27.651000000000007,E
2020-05-28 11:34:40,94821.53000000001,58.193000000000005,0.004830458915398836,30.57999999999999,27.613000000000014,E
2020-05-28 11:34:50,94822.15888888888,58.196666666666665,0.005000000000005683,30.585555555555555,27.61111111111111,E
2020-05-28 11:35:00,94823.927,58.176,0.009660917830796898,30.589999999999996,27.586000000000006,E
2020-05-28 11:35:10,94823.81000000001,58.15099999999999,0.008755950357707707,30.596999999999998,27.55399999999999,E
2020-05-28 11:35:20,94822.132,58.181000000000004,0.012866839377076023,30.575999999999993,27.60500000000001,E
2020-05-28 11:35:30,94820.95,58.245999999999995,0.021186998109425353,30.552000000000003,27.693999999999992,E
2020-05-28 11:35:40,94823.49799999999,58.282999999999994,0.004830458915395493,30.550000000000004,27.73299999999999,E
2020-05-28 11:35:50,94823.521,58.294000000000004,0.005163977794939868,30.555,27.739000000000004,E
2020-05-28 11:36:00,94823.741,58.295,0.005270462766946359,30.551000000000005,27.743999999999996,E
2020-05-28 11:36:10,94823.775,58.29600000000001,0.005163977794940798,30.549,27.747000000000007,E
2020-05-28 11:36:20,94824.06599999999,58.297000000000004,0.004830458915395425,30.557,27.740000000000006,E
2020-05-28 11:36:30,94825.295,58.29,0.0,30.564999999999998,27.725,E
