Fecha,Presion,Altitud,Humedad,Temperatura,Ocupacion
10/02/2019 20:45,95199.45,522.95,59.41,27.23,L
10/02/2019 20:45,95198,523.08,59.45,27.23,L
10/02/2019 20:45,95199.68,522.93,59.5,27.23,L
10/02/2019 20:45,95197.49,523.12,59.55,27.22,L
10/02/2019 20:45,95197.1,523.16,59.57,27.22,L
10/02/2019 20:45,95197.89,523.09,59.57,27.23,L
10/02/2019 20:45,95198.22,523.06,59.56,27.22,L
10/02/2019 20:45,95198.87,523,59.57,27.21,L
10/02/2019 20:45,95200.56,522.85,59.58,27.21,L
10/02/2019 20:45,95199.27,522.97,59.59,27.21,L
10/02/2019 20:45,95198.44,523.04,59.6,27.22,L
10/02/2019 20:45,95198.67,523.02,59.62,27.22,L
10/02/2019 20:45,95200.06,522.9,59.62,27.23,L
10/02/2019 20:45,95196.72,523.19,59.62,27.23,L
10/02/2019 20:45,95197.11,523.16,59.59,27.24,L
10/02/2019 20:45,95198.91,523,59.57,27.23,L
10/02/2019 20:45,95199.02,522.99,59.55,27.24,L
10/02/2019 20:45,95195.77,523.27,59.51,27.24,L
10/02/2019 20:45,95197.73,523.32,59.49,27.24,L
10/02/2019 20:45,95194.48,523.39,59.46,27.24,L
10/02/2019 20:45,95196.73,523.19,59.44,27.25,L
10/02/2019 20:45,95196.67,523.19,59.41,27.25,L
10/02/2019 20:45,95197.68,523.11,59.37,27.25,L
10/02/2019 20:45,95193.88,523.44,59.34,27.25,L
10/02/2019 20:45,95194.97,523.34,59.33,27.25,L
10/02/2019 20:45,95195.64,523.28,59.29,27.25,L
10/02/2019 20:45,95196.04,523.25,59.31,27.26,L
10/02/2019 20:45,95195.03,523.34,59.32,27.26,L
10/02/2019 20:45,95196.59,523.2,59.32,27.26,L
10/02/2019 20:45,95194.8,523.36,59.29,27.25,L
10/02/2019 20:45,95193.83,523.44,59.27,27.25,L
10/02/2019 20:45,95195.95,523.26,59.26,27.24,L
10/02/2019 20:45,95195.67,523.28,59.24,27.25,L
10/02/2019 20:45,95195.83,523.27,59.23,27.24,L
10/02/2019 20:45,95195.83,523.27,59.23,27.24,L
10/02/2019 20:45,95196,523.25,59.22,27.24,L
10/02/2019 20:45,95194.2,523.41,59.21,27.23,L
10/02/2019 20:45,95196.28,523.23,59.21,27.24,L
10/02/2019 20:45,95195.44,523.3,59.18,27.24,L
10/02/2019 20:45,95194.77,523.36,59.17,27.24,L
10/02/2019 20:45,95195.66,523.28,59.16,27.24,L
10/02/2019 20:45,95193.2,523.5,59.16,27.24,L
10/02/2019 20:45,95195.11,523.33,59.16,27.24,L
10/02/2019 20:45,95195.49,523.3,59.15,27.24,L
10/02/2019 20:45,95195.89,523.26,59.13,27.24,L
10/02/2019 20:45,95195.5,523.3,59.12,27.25,L
10/02/2019 20:45,95197.02,523.16,59.11,27.25,L
10/02/2019 20:45,95193.66,523.46,59.11,27.25,L
10/02/2019 20:45,95198.52,523.03,59.1,27.25,L
10/02/2019 20:45,95197.02,523.16,59.11,27.25,L
10/02/2019 20:46,95197.02,523.16,59.12,27.25,L
10/02/2019 20:46,95197.23,523.15,59.14,27.25,L
10/02/2019 20:46,95196.45,523.21,59.15,27.24,L
10/02/2019 20:46,95195.73,523.28,59.17,27.25,L
10/02/2019 20:46,95195.84,523.27,59.2,27.25,L
10/02/2019 20:46,95196.56,523.2,59.21,27.25,L
10/02/2019 20:46,95194.22,523.41,59.2,27.25,L
10/02/2019 20:46,95197.57,523.12,59.16,27.25,L
10/02/2019 20:46,95197.57,523.12,59.17,27.25,L
10/02/2019 20:46,95194.66,523.37,59.21,27.25,L
10/02/2019 20:46,95194.3,523.4,59.24,27.25,L
10/02/2019 20:46,95195.53,523.29,59.26,27.26,L
10/02/2019 20:46,95198.89,523,59.31,27.26,L
10/02/2019 20:46,95198.67,523.02,59.35,27.27,L
10/02/2019 20:46,95198.23,523.06,59.3,27.27,L
10/02/2019 20:46,95194.48,523.39,59.26,27.27,L
10/02/2019 20:46,95196.28,523.23,59.23,27.27,L
10/02/2019 20:46,95199.02,522.99,59.2,27.28,L
10/02/2019 20:46,95196.67,523.19,59.17,27.28,L
10/02/2019 20:46,95196.89,523.18,59.13,27.28,L
10/02/2019 20:46,95196.95,522.94,59.09,27.28,L
10/02/2019 20:46,95199.08,522.98,59.06,27.28,L
10/02/2019 20:46,95196.73,523.19,59.03,27.28,L
10/02/2019 20:46,95195.55,523.29,59,27.28,L
10/02/2019 20:46,95199.13,522.98,59.02,27.28,L
10/02/2019 20:46,95198.45,523.04,59.08,27.27,L
10/02/2019 20:46,95196.55,523.21,59.13,27.26,L
10/02/2019 20:46,95198.63,522.91,59.16,27.24,L
10/02/2019 20:46,95198.35,523.05,59.18,27.25,L
10/02/2019 20:46,95197.29,523.14,59.18,27.24,L
10/02/2019 20:46,95198.19,523.06,59.2,27.25,L
10/02/2019 20:46,95199.8,522.92,59.2,27.24,L
10/02/2019 20:46,95198.77,523.01,59.2,27.25,L
10/02/2019 20:46,95197.52,523.12,59.2,27.25,L
10/02/2019 20:46,95200.03,522.87,59.2,27.25,L
10/02/2019 20:46,95198.13,523.07,59.21,27.24,L
10/02/2019 20:46,95198.02,523.08,59.21,27.25,L
10/02/2019 20:46,95199.41,522.95,59.21,27.25,L
10/02/2019 20:46,95197.09,523.16,59.18,27.25,L
10/02/2019 20:46,95199.11,522.98,59.13,27.25,L
10/02/2019 20:46,95196.23,523.23,58.98,27.25,L
10/02/2019 20:46,95199.25,522.97,58.91,27.25,L
10/02/2019 20:46,95197.29,523.14,58.92,27.24,L
10/02/2019 20:46,95199.69,522.93,58.99,27.24,L
10/02/2019 20:46,95199.41,522.96,59,27.24,L
10/02/2019 20:46,95198.18,523.06,58.99,27.24,L
10/02/2019 20:46,95198.91,523,58.97,27.24,L
10/02/2019 20:46,95198.06,523.07,58.98,27.23,L
10/02/2019 20:46,95199.34,522.96,59.02,27.23,L
10/02/2019 20:46,95200.3,522.88,59.05,27.24,L
10/02/2019 20:46,95200.47,522.86,59.08,27.24,L
10/02/2019 20:46,95199.68,522.93,59.08,27.23,L
10/02/2019 20:46,95200.41,522.87,59.1,27.23,L
10/02/2019 20:46,95198.79,523.01,59.09,27.24,L
10/02/2019 20:46,95197.91,523.09,59.09,27.24,L
10/02/2019 20:46,95203.71,522.58,59.09,27.24,L
10/02/2019 20:46,95202.15,522.72,59.11,27.24,L
10/02/2019 20:46,95198.06,523.07,59.11,27.24,L
10/02/2019 20:46,95202.82,522.66,59.1,27.24,L
10/02/2019 20:46,95200.7,522.84,59.11,27.25,L
10/02/2019 20:47,95200.78,522.83,59.1,27.25,L
10/02/2019 20:47,95201.95,522.73,59.09,27.25,L
10/02/2019 20:47,95200.34,522.87,59.08,27.25,L
10/02/2019 20:47,95199.17,522.98,59.07,27.25,L
10/02/2019 20:47,95201.3,522.79,59.07,27.26,L
10/02/2019 20:47,95199.62,522.94,59.07,27.26,L
10/02/2019 20:47,95201.46,522.78,59.07,27.26,L
10/02/2019 20:47,95200.73,522.84,59.07,27.26,L
10/02/2019 20:47,95199.12,522.98,59.07,27.27,L
10/02/2019 20:47,95199.01,522.99,59.05,27.27,L
10/02/2019 20:47,95201.75,522.75,59,27.27,L
10/02/2019 20:47,95200.97,522.82,58.98,27.27,L
10/02/2019 20:47,95200.62,522.85,58.99,27.25,L
10/02/2019 20:47,95198.58,523.03,58.98,27.25,L
10/02/2019 20:47,95201.03,522.81,58.99,27.25,L
10/02/2019 20:47,95200.14,522.89,59.01,27.24,L
10/02/2019 20:47,95200.45,522.86,59.02,27.25,L
10/02/2019 20:47,95199.47,522.95,59.02,27.24,L
10/02/2019 20:47,95201.77,522.75,58.99,27.25,L
10/02/2019 20:47,95202.8,522.66,58.98,27.25,L
10/02/2019 20:47,95202.02,522.73,58.97,27.25,L
10/02/2019 20:47,95200.53,522.86,58.96,27.25,L
10/02/2019 20:47,95199.19,522.97,58.92,27.25,L
10/02/2019 20:47,95200.95,522.82,58.91,27.25,L
10/02/2019 20:47,95201.26,522.79,58.91,27.25,L
10/02/2019 20:47,95200.42,522.87,58.91,27.25,L
10/02/2019 20:47,95200.59,522.91,58.89,27.25,L
10/02/2019 20:47,95202.58,522.68,58.91,27.26,L
10/02/2019 20:47,95202.27,522.71,58.88,27.25,L
10/02/2019 20:47,95202.93,522.65,58.91,27.24,L
10/02/2019 20:47,95204.66,522.5,58.98,27.24,L
10/02/2019 20:47,95203.16,522.63,59.02,27.24,L
10/02/2019 20:47,95204.61,522.5,59.05,27.24,L
10/02/2019 20:47,95202.03,522.73,59.09,27.24,L
10/02/2019 20:47,95200.06,522.9,59.12,27.23,L
10/02/2019 20:47,95201.47,522.77,59.14,27.23,L
10/02/2019 20:47,95200.63,522.85,59.14,27.23,L
10/02/2019 20:47,95203.03,522.64,59.15,27.23,L
10/02/2019 20:47,95201.14,522.8,59.15,27.24,L
10/02/2019 20:47,95200.08,522.9,59.15,27.23,L
10/02/2019 20:47,95200.58,522.85,59.15,27.23,L
10/02/2019 20:47,95198.79,523.01,59.14,27.24,L
10/02/2019 20:47,95199.41,522.96,59.14,27.24,L
10/02/2019 20:47,95200.25,522.88,59.13,27.24,L
10/02/2019 20:47,95199.36,522.96,59.12,27.25,L
10/02/2019 20:47,95201.2,522.8,59.11,27.25,L
10/02/2019 20:47,95199.63,522.94,59.12,27.24,L
10/02/2019 20:47,95198.74,523.01,59.11,27.25,L
10/02/2019 20:47,95198.83,523.01,59.11,27.25,L
10/02/2019 20:47,95199.39,522.96,59.1,27.26,L
10/02/2019 20:47,95199.45,522.95,59.09,27.26,L
10/02/2019 20:47,95197.94,523.08,59.09,27.26,L
10/02/2019 20:47,95198.89,523,59.09,27.26,L
10/02/2019 20:47,95197.78,523.1,59.09,27.27,L
10/02/2019 20:47,95199.97,522.91,59.09,27.27,L
10/02/2019 20:47,95197.73,523.1,59.1,27.27,L
10/02/2019 20:47,95201.7,522.75,59.09,27.28,L
10/02/2019 20:47,95196.95,523.17,59,27.28,L
10/02/2019 20:47,95200.42,522.87,59.06,27.28,L
10/02/2019 20:47,95198.8,523.01,59.09,27.27,L
10/02/2019 20:48,95197.73,523.1,59.13,27.27,L
10/02/2019 20:48,95199.95,522.91,59.16,27.25,L
10/02/2019 20:48,95197.48,523.12,59.15,27.25,L
10/02/2019 20:48,95197.38,523.13,59.15,27.26,L
10/02/2019 20:48,95199.45,522.95,59.15,27.26,L
10/02/2019 20:48,95198.72,523.02,59.15,27.26,L
10/02/2019 20:48,95198.89,523,59.15,27.26,L
10/02/2019 20:48,95200.29,522.88,59.15,27.26,L
10/02/2019 20:48,95201.13,522.81,59.15,27.26,L
10/02/2019 20:48,95199.62,522.94,59.15,27.26,L
10/02/2019 20:48,95202.58,522.68,59.16,27.26,L
10/02/2019 20:48,95201.35,522.78,59.17,27.26,L
10/02/2019 20:48,95198.62,523.02,59.17,27.27,L
10/02/2019 20:48,95201.69,522.76,59.14,27.27,L
10/02/2019 20:48,95199.56,522.94,59.12,27.26,L
10/02/2019 20:48,95200.86,522.83,59.12,27.27,L
10/02/2019 20:48,95199.34,522.96,59.2,27.27,L
10/02/2019 20:48,95201.3,522.79,59.31,27.27,L
10/02/2019 20:48,95198.56,523.03,59.29,27.27,L
10/02/2019 20:48,95199.46,522.95,59.22,27.27,L
10/02/2019 20:48,95198.91,523,59.19,27.27,L
10/02/2019 20:48,95199.34,522.96,59.2,27.27,L
10/02/2019 20:48,95200.35,522.87,59.22,27.27,L
10/02/2019 20:48,95197.17,523.15,59.22,27.27,L
10/02/2019 20:48,95197.95,523.08,59.19,27.27,L
10/02/2019 20:48,95199.45,522.95,59.16,27.27,L
10/02/2019 20:48,95202.25,522.71,59.12,27.26,L
10/02/2019 20:48,95198.67,523.02,59.07,27.26,L
10/02/2019 20:48,95199.22,522.97,58.99,27.26,L
10/02/2019 20:48,95197.43,523.13,58.94,27.25,L
10/02/2019 20:48,95196.84,523.18,58.89,27.25,L
10/02/2019 20:48,95200.09,522.9,58.87,27.25,L
10/02/2019 20:48,95196.95,523.17,58.87,27.24,L
10/02/2019 20:48,95197.68,523.11,58.87,27.25,L
10/02/2019 20:48,95200.47,522.86,58.87,27.24,L
10/02/2019 20:48,95197.41,523.13,59.02,27.24,L
10/02/2019 20:48,95195.53,523.29,59.27,27.26,L
10/02/2019 20:48,95196.44,523.22,59.29,27.27,L
10/02/2019 20:48,95197.69,523.11,59.43,27.29,L
10/02/2019 20:48,95193.5,523.47,59.25,27.3,L
10/02/2019 20:48,95187.5,524,59.11,27.31,L
10/02/2019 20:48,95183.95,524.31,59.02,27.3,L
10/02/2019 20:48,95186.27,524.4,58.94,27.27,L
10/02/2019 20:48,95185.84,524.14,58.97,27.25,L
10/02/2019 20:48,95185.98,524.13,58.86,27.23,L
10/02/2019 20:48,95185.77,524.15,58.9,27.22,L
10/02/2019 20:48,95185.41,524.18,58.79,27.21,L
10/02/2019 20:48,95187.48,524,58.75,27.2,L
10/02/2019 20:48,95185.97,524.13,58.68,27.2,L
10/02/2019 20:48,95188.45,523.92,58.74,27.19,L
10/02/2019 20:48,95190.77,523.71,58.89,27.2,L
10/02/2019 20:48,95188.64,523.9,59.02,27.2,L
10/02/2019 20:48,95188.38,523.92,59.13,27.21,L
10/02/2019 20:48,95188.37,523.92,59.17,27.2,L
10/02/2019 20:48,95191.05,523.69,59.12,27.2,L
10/02/2019 20:48,95188.98,523.87,58.96,27.2,L
10/02/2019 20:48,95189.48,523.82,58.86,27.2,L
10/02/2019 20:48,95189.14,523.85,58.96,27.2,L
10/02/2019 20:48,95191.39,523.66,58.93,27.21,L
01/10/2019 11:24,95357.56,509.12,59.89,26.78,M
01/10/2019 11:24,95358.38,509.04,60.21,26.8,M
01/10/2019 11:24,95354.84,509.35,60.28,26.81,M
01/10/2019 11:24,95357.92,509.08,60.47,26.83,M
01/10/2019 11:24,95354.59,509.38,60.56,26.83,M
01/10/2019 11:24,95353.98,509.4,60.77,26.85,M
01/10/2019 11:24,95356.39,509.22,61.15,26.87,M
01/10/2019 11:24,95355.48,509.3,61.4,26.88,M
01/10/2019 11:24,95356.61,509.2,61.26,26.89,M
01/10/2019 11:24,95353.26,509.49,60.93,26.89,M
01/10/2019 11:24,95354.16,509.41,60.92,26.9,M
01/10/2019 11:24,95354.46,509.39,61.26,26.92,M
01/10/2019 11:24,95358.46,509.04,61.23,26.92,M
01/10/2019 11:24,95355.39,509.31,61.13,26.93,M
01/10/2019 11:24,95356.86,509.18,61.17,26.93,M
01/10/2019 11:24,95357.59,509.11,61.29,26.94,M
01/10/2019 11:25,95359.94,508.91,61.18,26.94,M
01/10/2019 11:25,95360.28,508.88,61.16,26.95,M
01/10/2019 11:25,95358.51,509.03,61.35,26.96,M
01/10/2019 11:25,95356.61,509.2,61.33,26.97,M
01/10/2019 11:25,95357.17,509.15,61.42,26.97,M
01/10/2019 11:25,95357.55,509.12,61.58,26.98,M
01/10/2019 11:25,95358.12,509.07,61.61,26.99,M
01/10/2019 11:25,95359.13,508.98,61.6,27,M
01/10/2019 11:25,95356.4,509.22,61.55,27,M
01/10/2019 11:25,95357.23,509.14,61.51,27,M
01/10/2019 11:25,95356.12,509.24,61.45,27,M
01/10/2019 11:25,95357.81,509.09,61.39,27.01,M
01/10/2019 11:25,95356.92,509.17,61.35,27.02,M
01/10/2019 11:25,95358.43,509.04,61.34,27.02,M
01/10/2019 11:25,95356.77,509.18,61.35,27.02,M
01/10/2019 11:25,95354.84,509.35,61.43,27.03,M
01/10/2019 11:25,95353.28,509.49,61.53,27.03,M
01/10/2019 11:25,95358.61,509.02,61.92,27.05,M
01/10/2019 11:25,95355.55,509.29,62.6,27.07,M
01/10/2019 11:25,95356.23,509.23,62.92,27.07,M
01/10/2019 11:25,95357.78,509.1,63.31,27.09,M
01/10/2019 11:25,95356.52,509.17,63.67,27.1,M
01/10/2019 11:25,95356.8,509.18,63.71,27.11,M
01/10/2019 11:25,95356.75,509.19,63.72,27.11,M
01/10/2019 11:25,95357.26,509.14,63.67,27.12,M
01/10/2019 11:25,95357.55,509.12,63.45,27.13,M
01/10/2019 11:25,95357.15,509.15,63.08,27.12,M
01/10/2019 11:25,95356.42,509.21,62.81,27.13,M
01/10/2019 11:25,95356.48,509.21,62.61,27.13,M
01/10/2019 11:25,95356.83,509.18,62.56,27.14,M
01/10/2019 11:25,95359.2,508.97,62.5,27.14,M
01/10/2019 11:25,95356.52,509.21,62.45,27.14,M
01/10/2019 11:25,95358.04,509.07,62.37,27.15,M
01/10/2019 11:25,95357.09,509.16,62.33,27.15,M
01/10/2019 11:25,95359.17,508.97,62.29,27.16,M
01/10/2019 11:25,95357,509.16,62.27,27.17,M
01/10/2019 11:25,95357.63,509.11,62.34,27.17,M
01/10/2019 11:25,95356.29,509.23,62.36,27.18,M
01/10/2019 11:25,95357.58,509.11,62.35,27.19,M
01/10/2019 11:25,95359.09,508.98,62.24,27.19,M
01/10/2019 11:25,95355.11,509.33,62.65,27.2,M
01/10/2019 11:25,95358.3,509.05,63.02,27.21,M
01/10/2019 11:25,95353.11,509.5,63.01,27.22,M
01/10/2019 11:25,95353.84,509.44,62.97,27.22,M
01/10/2019 11:25,95355.59,509.29,63.04,27.23,M
01/10/2019 11:25,95354.09,509.42,63.18,27.24,M
01/10/2019 11:25,95351.35,509.66,63.39,27.24,M
01/10/2019 11:25,95354.8,509.36,63.59,27.26,M
01/10/2019 11:25,95354.36,509.4,63.71,27.26,M
01/10/2019 11:25,95351.45,509.65,63.72,27.26,M
01/10/2019 11:25,95352.52,509.56,63.66,27.27,M
01/10/2019 11:25,95354.83,509.35,63.53,27.28,M
01/10/2019 11:25,95353.09,509.51,63.39,27.28,M
01/10/2019 11:25,95352.14,509.59,63.16,27.28,M
01/10/2019 11:25,95354.5,509.38,62.97,27.29,M
01/10/2019 11:25,95351.42,509.65,62.88,27.28,M
01/10/2019 11:25,95353.95,509.43,63.16,27.3,M
01/10/2019 11:25,95353.43,509.48,63.5,27.31,M
01/10/2019 11:25,95351.98,509.6,63.69,27.32,M
01/10/2019 11:25,95353.73,509.45,64.04,27.33,M
01/10/2019 11:26,95350.44,509.74,64.44,27.34,M
01/10/2019 11:26,95352.19,509.59,64.8,27.36,M
01/10/2019 11:26,95352.64,509.55,64.86,27.36,M
01/10/2019 11:26,95354.64,509.37,64.99,27.38,M
01/10/2019 11:26,95352.8,509.53,65.22,27.38,M
01/10/2019 11:26,95352.81,509.53,65.39,27.39,M
01/10/2019 11:26,95351.75,509.62,65.17,27.4,M
01/10/2019 11:26,95351.81,509.62,64.74,27.4,M
01/10/2019 11:26,95352.77,509.53,64.39,27.4,M
01/10/2019 11:26,95351.37,509.66,64.14,27.41,M
01/10/2019 11:26,95351.04,509.69,64.04,27.41,M
01/10/2019 11:26,95352.72,509.51,64.25,27.42,M
01/10/2019 11:26,95351.75,509.62,64.23,27.43,M
01/10/2019 11:26,95351.14,509.68,64.11,27.43,M
01/10/2019 11:26,95352.72,509.54,63.96,27.44,M
01/10/2019 11:26,95354.23,509.41,63.74,27.44,M
01/10/2019 11:26,95351.83,509.62,63.45,27.44,M
01/10/2019 11:26,95353.34,509.48,63.17,27.45,M
01/10/2019 11:26,95352.17,509.59,62.97,27.45,M
01/10/2019 11:26,95350.38,509.74,62.82,27.45,M
01/10/2019 11:26,95349.22,509.84,62.83,27.46,M
01/10/2019 11:26,95351.8,509.62,62.96,27.47,M
01/10/2019 11:26,95349.7,509.8,63.14,27.48,M
01/10/2019 11:26,95351.5,509.64,63.27,27.48,M
01/10/2019 11:26,95356.04,509.25,63.31,27.5,M
01/10/2019 11:26,95362.81,508.66,63,27.5,M
01/10/2019 11:26,95362.41,508.69,62.42,27.5,M
01/10/2019 11:26,95362.73,508.66,62.15,27.5,M
01/10/2019 11:26,95365.87,508.39,62.08,27.51,M
01/10/2019 11:26,95364.19,508.54,62.02,27.51,M
01/10/2019 11:26,95361.56,508.77,61.96,27.51,M
01/10/2019 11:26,95363.69,508.58,61.87,27.52,M
01/10/2019 11:26,95362.19,508.71,61.76,27.52,M
01/10/2019 11:26,95364.54,508.51,61.67,27.52,M
01/10/2019 11:26,95361.86,508.74,61.57,27.52,M
01/10/2019 11:26,95362.5,508.68,61.48,27.53,M
01/10/2019 11:26,95363.84,508.57,61.43,27.53,M
01/10/2019 11:26,95363.51,508.6,61.35,27.53,M
01/10/2019 11:26,95363.29,508.61,61.22,27.54,M
01/10/2019 11:26,95364.97,508.47,61.05,27.54,M
01/10/2019 11:26,95365.03,508.46,60.96,27.54,M
01/10/2019 11:26,95358.87,509,60.85,27.54,M
01/10/2019 11:26,95364.25,508.53,60.74,27.54,M
01/10/2019 11:26,95365.03,508.46,60.71,27.55,M
01/10/2019 11:26,95362.86,508.65,60.67,27.55,M
01/10/2019 11:26,95364.48,508.51,60.64,27.55,M
01/10/2019 11:26,95364.66,508.5,60.59,27.56,M
01/10/2019 11:26,95365.61,508.41,60.49,27.56,M
01/10/2019 11:26,95365.62,508.41,60.41,27.57,M
01/10/2019 11:26,95362.99,508.64,60.32,27.57,M
01/10/2019 11:26,95364.17,508.54,60.26,27.58,M
01/10/2019 11:26,95363.56,508.59,60.19,27.58,M
01/10/2019 11:26,95363.92,508.56,60.12,27.59,M
01/10/2019 11:26,95364.71,508.49,60.06,27.59,M
01/10/2019 11:26,95364.6,508.56,60.06,27.59,M
01/10/2019 11:26,95364.72,508.49,60,27.6,M
01/10/2019 11:26,95365.45,508.43,59.98,27.6,M
01/10/2019 11:26,95364.33,508.52,59.96,27.6,M
01/10/2019 11:26,95364.28,508.53,59.96,27.61,M
01/10/2019 11:26,95361.82,508.74,59.96,27.61,M
01/10/2019 11:27,95364.17,508.54,59.95,27.62,M
01/10/2019 11:27,95362.39,508.69,59.95,27.62,M
01/10/2019 11:27,95363.12,508.63,59.96,27.62,M
01/10/2019 11:27,95361.67,508.76,59.96,27.63,M
01/10/2019 11:27,95362.29,508.7,59.95,27.63,M
01/10/2019 11:27,95362.52,508.68,59.94,27.63,M
01/10/2019 11:27,95364.84,508.48,59.94,27.64,M
01/10/2019 11:27,95365.3,508.44,59.94,27.65,M
01/10/2019 11:27,95364.12,508.54,59.94,27.65,M
01/10/2019 11:27,95363.56,508.59,59.94,27.65,M
01/10/2019 11:27,95362.62,508.67,59.91,27.65,M
01/10/2019 11:27,95364.02,508.55,59.9,27.66,M
01/10/2019 11:27,95364.47,508.51,59.89,27.66,M
01/10/2019 11:27,95366.93,508.3,59.88,27.67,M
01/10/2019 11:27,95362.95,508.64,59.86,27.66,M
01/10/2019 11:27,95366.37,508.34,59.83,27.66,M
01/10/2019 11:27,95364.14,508.54,59.8,27.67,M
01/10/2019 11:27,95365.14,508.45,59.76,27.67,M
01/10/2019 11:27,95362.62,508.67,59.73,27.67,M
01/10/2019 11:27,95362.73,508.66,59.71,27.67,M
01/10/2019 11:27,95365.98,508.38,59.71,27.67,M
01/10/2019 11:27,95362.08,508.72,59.7,27.67,M
01/10/2019 11:27,95363.41,508.6,59.68,27.67,M
01/10/2019 11:27,95362.3,508.7,59.67,27.68,M
01/10/2019 11:27,95364.03,508.55,59.67,27.68,M
01/10/2019 11:27,95361.41,508.78,59.69,27.68,M
01/10/2019 11:27,95362.92,508.65,59.69,27.68,M
01/10/2019 11:27,95362.42,508.69,59.7,27.69,M
01/10/2019 11:27,95364.41,508.52,59.7,27.7,M
01/10/2019 11:27,95364.53,508.51,59.7,27.7,M
01/10/2019 11:27,95363.52,508.59,59.7,27.7,M
01/10/2019 11:27,95363.47,508.6,59.69,27.71,M
01/10/2019 11:27,95363.8,508.57,59.67,27.71,M
01/10/2019 11:27,95359.67,508.93,59.66,27.71,M
01/10/2019 11:27,95361.63,508.76,59.67,27.71,M
01/10/2019 11:27,95363.38,508.61,59.69,27.72,M
01/10/2019 11:27,95360.34,508.87,59.68,27.72,M
01/10/2019 11:27,95362.48,508.65,59.67,27.73,M
01/10/2019 11:27,95363.6,508.59,59.64,27.73,M
01/10/2019 11:27,95360.3,508.88,59.62,27.73,M
01/10/2019 11:27,95360.3,508.88,59.59,27.73,M
01/10/2019 11:27,95359.69,508.93,59.58,27.73,M
01/10/2019 11:27,95361.71,508.75,59.56,27.74,M
01/10/2019 11:27,95359.91,508.91,59.52,27.74,M
01/10/2019 11:27,95359.64,508.93,59.48,27.74,M
01/10/2019 11:27,95361.27,508.79,59.48,27.74,M
01/10/2019 11:27,95360.98,508.82,59.48,27.75,M
01/10/2019 11:27,95360.31,508.87,59.49,27.75,M
01/10/2019 11:27,95359.93,508.91,59.5,27.75,M
01/10/2019 11:27,95359.73,508.93,59.5,27.76,M
01/10/2019 11:27,95363.09,508.63,59.51,27.76,M
01/10/2019 11:27,95361.3,508.79,59.53,27.76,M
01/10/2019 11:27,95361.03,508.81,59.56,27.76,M
01/10/2019 11:27,95356.34,509.22,59.56,27.77,M
01/10/2019 11:27,95360.09,508.89,59.56,27.77,M
01/10/2019 11:27,95357.52,509.12,59.55,27.78,M
01/10/2019 11:27,95360.7,508.84,59.54,27.78,M
01/10/2019 11:27,95359.7,508.93,59.51,27.79,M
01/10/2019 11:27,95360.05,508.9,59.5,27.79,M
01/10/2019 11:28,95360.22,508.88,59.47,27.79,M
01/10/2019 11:28,95359.55,508.94,59.46,27.79,M
01/10/2019 11:28,95357.88,509.09,59.45,27.8,M
01/10/2019 11:28,95362.97,508.8,59.43,27.8,M
01/10/2019 11:28,95360.84,508.83,59.43,27.81,M
01/10/2019 11:28,95358.08,509.07,59.41,27.81,M
01/10/2019 11:28,95361.32,508.79,59.4,27.81,M
01/10/2019 11:28,95361.61,508.76,59.38,27.82,M
01/10/2019 11:28,95361.11,508.81,59.36,27.82,M
01/10/2019 11:28,95360.77,508.83,59.35,27.83,M
01/10/2019 11:28,95360.1,508.89,59.33,27.83,M
01/10/2019 11:28,95357.19,509.15,59.26,27.82,M
01/10/2019 11:28,95358.26,509.05,59.18,27.83,M
01/10/2019 11:28,95358.65,509.02,59.12,27.83,M
01/10/2019 11:28,95356.7,509.19,59.09,27.83,M
01/10/2019 11:28,95361.17,508.8,59.09,27.84,M
01/10/2019 11:28,95360.34,508.87,59.06,27.84,M
01/10/2019 11:28,95355.75,509.27,59.04,27.83,M
01/10/2019 11:28,95361.74,508.75,58.99,27.85,M
01/10/2019 11:28,95362.02,508.73,58.94,27.84,M
01/10/2019 11:28,95359.5,508.95,58.91,27.84,M
01/10/2019 11:28,95363.03,508.71,58.89,27.85,M
01/10/2019 11:28,95360.91,508.82,58.84,27.85,M
01/10/2019 11:28,95362.87,508.65,58.82,27.85,M
01/10/2019 11:28,95358.73,509.01,58.79,27.85,M
01/10/2019 11:28,95360.23,508.88,58.76,27.85,M
01/10/2019 11:28,95358.39,509.04,58.75,27.85,M
01/10/2019 11:28,95360.36,508.87,58.73,27.86,M
01/10/2019 11:28,95357.89,509.09,58.73,27.86,M
01/10/2019 11:28,95359.16,508.98,58.73,27.87,M
01/10/2019 11:28,95359.05,508.99,58.74,27.87,M
01/10/2019 11:28,95360.67,508.84,58.75,27.87,M
01/10/2019 11:28,95358.94,509,58.81,27.88,M
01/10/2019 11:28,95359.17,508.97,58.92,27.88,M
01/10/2019 11:28,95358.72,509.01,58.93,27.88,M
01/10/2019 11:28,95358.11,509.07,58.88,27.89,M
01/10/2019 11:28,95357.61,509.11,58.79,27.89,M
01/10/2019 11:28,95359.73,508.93,58.76,27.89,M
01/10/2019 11:28,95358.89,509,58.76,27.89,M
01/10/2019 11:28,95356.94,509.17,58.75,27.89,M
01/10/2019 11:28,95359.13,508.98,58.73,27.89,M
01/10/2019 11:28,95357,509.16,58.71,27.9,M
01/10/2019 11:28,95359.23,508.97,58.71,27.9,M
